97,0.2496,0.25021,0.249296,0.250746,0.250134,0.248842,0.246743,0.236213,0.212115,0.160123,0.0945398,0.041438,0.012207,0.00225051,0.000331502,2.48E-05,6.91E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,4.77E-07,1.20E-05,0.0001318,0.00102827,0.00530995,0.0188159,0.0428827,0.0951437,0.144478,0.18989,0.22033,0.239109,0.24719,0.248766,0.249828,0.249145,0.249752,0.249905,0.250593
96,0.250977,0.25021,0.250363,0.250593,0.2496,0.249524,0.246818,0.236009,0.209243,0.155621,0.0898035,0.0371396,0.0110473,0.0019791,0.000264553,1.64E-05,5.19E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.62E-07,8.58E-06,0.000100519,0.000869192,0.00455673,0.0164472,0.039776,0.0861305,0.134735,0.185546,0.218508,0.237583,0.246966,0.248766,0.250823,0.250134,0.250363,0.249676,0.2496
95,0.249981,0.250593,0.250286,0.249828,0.249145,0.249524,0.245633,0.233453,0.206918,0.152833,0.0845133,0.0337573,0.0102848,0.00163272,0.00023003,1.13E-05,4.11E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.85E-07,6.29E-06,7.80E-05,0.000755703,0.00390707,0.014741,0.0358036,0.0780476,0.132769,0.179883,0.216946,0.237514,0.245339,0.249145,0.249145,0.249448,0.249448,0.249296,0.25021
94,0.249828,0.249448,0.250439,0.249905,0.249905,0.24922,0.245339,0.233853,0.20192,0.145504,0.0826961,0.0332922,0.00922427,0.00141279,0.000190929,1.09E-05,3.04E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.37E-07,6.29E-06,5.78E-05,0.000648699,0.00323148,0.0130637,0.0319908,0.0777291,0.128098,0.171199,0.211294,0.234523,0.245633,0.24854,0.249372,0.249524,0.250516,0.249372,0.249296
93,0.251207,0.250439,0.2496,0.250439,0.249752,0.249905,0.245855,0.231409,0.200683,0.142616,0.0747093,0.0294153,0.008295,0.00122454,0.000166323,6.68E-06,2.50E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.13E-07,3.24E-06,4.65E-05,0.000462921,0.00278,0.0108854,0.0302016,0.0699742,0.120628,0.164034,0.207389,0.23352,0.244753,0.248691,0.249676,0.249676,0.25021,0.250286,0.250823
92,0.2496,0.249828,0.249981,0.249524,0.249145,0.249448,0.245486,0.227426,0.194166,0.137103,0.0729334,0.027738,0.0072837,0.000992409,0.000138666,7.44E-06,1.79E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,2.67E-06,3.28E-05,0.00039826,0.00246433,0.00963645,0.0266532,0.0654774,0.11446,0.164661,0.204388,0.230432,0.244242,0.248615,0.248993,0.249145,0.25021,0.249524,0.250516
91,0.250286,0.249676,0.249828,0.250439,0.250134,0.248918,0.24265,0.225609,0.18793,0.134935,0.068135,0.0250218,0.00617666,0.000915351,0.000107576,3.62E-06,1.37E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.72E-06,2.19E-05,0.00029469,0.00180114,0.00846742,0.0238254,0.0598734,0.10921,0.156423,0.199122,0.227679,0.243588,0.247938,0.249676,0.250134,0.250286,0.249524,0.248389
90,0.250363,0.250286,0.249752,0.249905,0.249676,0.248918,0.243951,0.221762,0.182854,0.126711,0.06517,0.0227653,0.00599107,0.000842679,7.90E-05,4.27E-06,9.54E-08,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.15E-08,9.30E-07,1.83E-05,0.00025845,0.0015507,0.00737774,0.0219757,0.0572898,0.104916,0.152407,0.19749,0.226671,0.24172,0.247489,0.249296,0.249752,0.249905,0.2496,0.249448
89,0.249981,0.250746,0.249296,0.249448,0.248766,0.249448,0.24115,0.219739,0.180239,0.123465,0.0599435,0.0201597,0.00531319,0.000663958,6.39E-05,2.55E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,8.11E-07,1.26E-05,0.000172618,0.0012026,0.00596685,0.019442,0.0518801,0.0977667,0.141385,0.18806,0.221882,0.241292,0.24652,0.249981,0.249981,0.250286,0.250363,0.249448
88,0.249752,0.250286,0.250057,0.250439,0.249676,0.248691,0.241363,0.217003,0.17598,0.116032,0.058505,0.0184864,0.0047282,0.000520523,6.18E-05,2.60E-06,4.77E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,3.58E-07,1.07E-05,0.00016289,0.0010977,0.00557546,0.0178909,0.0465157,0.092116,0.137934,0.185378,0.21968,0.239949,0.247638,0.248993,0.25021,0.25021,0.250439,0.24854
87,0.250439,0.249448,0.249828,0.250134,0.250363,0.248615,0.240584,0.217176,0.171809,0.114732,0.0563403,0.0173549,0.0039292,0.000490768,4.41E-05,2.34E-06,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.80E-07,7.82E-06,0.000111391,0.000923171,0.00465019,0.0152731,0.0404138,0.0858417,0.128601,0.179175,0.216202,0.234994,0.246446,0.249676,0.250134,0.2509,0.249676,0.249752
86,0.249145,0.250286,0.249372,0.249448,0.249981,0.246818,0.238483,0.215519,0.16985,0.108718,0.0513565,0.016201,0.00352464,0.000432021,3.99E-05,1.55E-06,2.98E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.74E-07,4.58E-06,8.77E-05,0.000752461,0.00387312,0.0129577,0.0385101,0.0811478,0.12746,0.173814,0.213108,0.237583,0.246076,0.24922,0.250286,0.249296,0.249981,0.25021
85,0.250286,0.250363,0.249981,0.25021,0.250134,0.248314,0.237239,0.20935,0.161289,0.103433,0.0474039,0.0149277,0.0031548,0.000357061,2.73E-05,8.58E-07,2.98E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-07,4.32E-06,6.89E-05,0.00055333,0.00328679,0.0112245,0.0344718,0.0748937,0.118585,0.170345,0.208339,0.234388,0.245046,0.248239,0.249752,0.248993,0.249676,0.250057
84,0.250057,0.250593,0.250134,0.249524,0.249981,0.247414,0.235737,0.206605,0.158634,0.0987806,0.0444221,0.0134053,0.00284466,0.000292973,2.48E-05,9.78E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.73E-07,3.05E-06,4.96E-05,0.00050145,0.00282769,0.00998589,0.0304316,0.0689842,0.110061,0.166773,0.206657,0.23154,0.244169,0.248465,0.2496,0.249752,0.248842,0.249372
83,0.249676,0.250057,0.249828,0.250134,0.249752,0.246892,0.233853,0.202318,0.153148,0.0935786,0.042001,0.0123531,0.00239891,0.000238613,2.40E-05,5.48E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,2.46E-06,4.16E-05,0.000393492,0.00237488,0.00846227,0.0284322,0.0656611,0.105989,0.160029,0.202418,0.228887,0.242866,0.247788,0.249676,0.250057,0.250516,0.250439
82,0.250439,0.250286,0.250057,0.248993,0.24854,0.246224,0.231344,0.200683,0.148727,0.0895385,0.0393745,0.0109031,0.00203441,0.000207141,1.43E-05,4.83E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.77E-08,1.76E-06,3.13E-05,0.000318341,0.00208782,0.00768616,0.0249707,0.060372,0.104876,0.155769,0.19749,0.228504,0.242291,0.246669,0.249448,0.250134,0.249905,0.249752
81,0.248465,0.25021,0.249981,0.2496,0.249676,0.245855,0.22998,0.194859,0.14339,0.0830314,0.0364051,0.0098724,0.00171912,0.000179484,1.11E-05,3.99E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.58E-08,1.10E-06,2.88E-05,0.000250439,0.00179618,0.00643072,0.023238,0.0570584,0.0959236,0.152464,0.19412,0.225983,0.238761,0.247713,0.249524,0.25021,0.250516,0.249752
80,0.25113,0.25021,0.249145,0.249981,0.249069,0.244534,0.229529,0.192614,0.136508,0.0807877,0.0329679,0.00875544,0.00164797,0.000135424,8.58E-06,2.21E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,1.05E-06,2.12E-05,0.000201991,0.00139563,0.00558461,0.0208966,0.0527148,0.0926997,0.144147,0.189935,0.221163,0.239599,0.247563,0.250593,0.250057,0.25021,0.248918
79,0.2496,0.249372,0.249752,0.249676,0.248993,0.244315,0.224435,0.187457,0.134469,0.0742623,0.0292118,0.00747959,0.00129759,0.000126459,6.68E-06,2.27E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.25E-07,1.14E-05,0.000163653,0.00107786,0.0046397,0.0172479,0.0477076,0.0864031,0.139105,0.184128,0.218917,0.238413,0.246892,0.24922,0.248842,0.249752,0.250057
78,0.250286,0.2496,0.249905,0.250134,0.24854,0.243806,0.224496,0.183018,0.129803,0.0728296,0.028282,0.0071788,0.00111048,9.96E-05,3.81E-06,1.55E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.41E-07,9.73E-06,0.000129892,0.000949493,0.00375277,0.0158936,0.0434283,0.0813493,0.132255,0.180279,0.216888,0.236145,0.245633,0.248766,0.250134,0.249145,0.249905
77,0.250286,0.249981,0.25021,0.249828,0.248088,0.242938,0.220153,0.18184,0.124857,0.0667526,0.0249859,0.00644141,0.00101663,8.60E-05,4.58E-06,1.01E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.10E-07,7.44E-06,9.94E-05,0.000820554,0.00322213,0.0143664,0.0399545,0.0751548,0.127858,0.176207,0.213219,0.234926,0.245855,0.248691,0.249676,0.250057,0.250057
76,0.250363,0.25021,0.249752,0.249524,0.248993,0.24115,0.219151,0.17693,0.121038,0.0629466,0.0227129,0.00567311,0.000906767,5.65E-05,3.03E-06,1.43E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.61E-07,4.77E-06,7.67E-05,0.00062314,0.00268807,0.0119461,0.0368904,0.0732988,0.121686,0.170274,0.209297,0.232856,0.244534,0.247863,0.249905,0.249905,0.250363
75,0.249905,0.25021,0.249448,0.249296,0.247938,0.240796,0.215462,0.17411,0.116279,0.0600754,0.0215615,0.00513619,0.000751888,5.19E-05,2.29E-06,9.54E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.73E-07,4.67E-06,6.24E-05,0.00053769,0.00240921,0.0108549,0.0342212,0.0672402,0.118005,0.165259,0.205929,0.229915,0.243661,0.247863,0.24922,0.250516,0.250134
74,0.250363,0.249828,0.250516,0.24922,0.247339,0.238413,0.212887,0.170486,0.110956,0.0574989,0.0195744,0.00461986,0.000630961,5.15E-05,1.91E-06,5.96E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,8.34E-08,4.51E-06,5.26E-05,0.000414282,0.00221141,0.0098497,0.0319471,0.0612202,0.113918,0.159966,0.202569,0.227679,0.242866,0.248088,0.249296,0.2496,0.249448
73,0.249752,0.250516,0.250057,0.250363,0.247115,0.239389,0.211294,0.162634,0.10547,0.0529738,0.0181148,0.00413252,0.00059472,3.74E-05,9.78E-07,2.98E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.36E-08,2.62E-06,3.60E-05,0.000346761,0.00171492,0.00853609,0.0275737,0.0575595,0.109899,0.153578,0.199558,0.225983,0.242578,0.247414,0.249448,0.250286,0.249752
72,0.25021,0.249828,0.248918,0.250134,0.246966,0.23779,0.207022,0.160154,0.103498,0.0497654,0.0163792,0.00371824,0.000518425,2.86E-05,1.10E-06,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,1.86E-06,2.84E-05,0.000284009,0.00143702,0.00780728,0.0239669,0.0560857,0.100526,0.151337,0.197967,0.223944,0.239599,0.246966,0.249372,0.248993,0.249524
71,0.249069,0.249981,0.2496,0.249981,0.246818,0.233387,0.204235,0.1579,0.0971292,0.0456067,0.014749,0.00335946,0.000370794,2.46E-05,7.63E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.31E-06,2.10E-05,0.000215343,0.0011553,0.0066907,0.0219069,0.0513372,0.0957218,0.144503,0.19131,0.221044,0.239809,0.246076,0.248691,0.249069,0.249145
70,0.250057,0.249296,0.250134,0.2496,0.245119,0.234054,0.199851,0.151477,0.0927417,0.0431401,0.0133597,0.00283989,0.000379377,1.91E-05,2.86E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,9.54E-07,1.72E-05,0.000170138,0.00101434,0.00598402,0.0205099,0.0476965,0.0900602,0.13819,0.188753,0.219562,0.237239,0.245855,0.248766,0.249981,0.249905
69,0.2496,0.25021,0.250593,0.249372,0.245266,0.232064,0.19888,0.147045,0.0865766,0.0395304,0.0130721,0.00275044,0.000280575,1.45E-05,4.11E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,8.11E-07,1.18E-05,0.000136187,0.000818074,0.00515011,0.0185862,0.0436667,0.0850662,0.132683,0.183592,0.21603,0.237721,0.246595,0.24922,0.249524,0.249676
68,0.250669,0.249828,0.249145,0.248993,0.244826,0.230627,0.193296,0.141118,0.08205,0.0384397,0.0118744,0.00226387,0.000297551,1.09E-05,3.16E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-07,9.73E-06,0.000116732,0.000678454,0.00455959,0.0171221,0.0397259,0.0802889,0.125835,0.177237,0.212225,0.236077,0.245855,0.248314,0.250057,0.250363
67,0.249372,0.2496,0.250057,0.248615,0.243733,0.228568,0.188971,0.137702,0.0779214,0.0361688,0.0105579,0.0020798,0.000243,8.77E-06,2.68E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,4.05E-07,5.15E-06,8.70E-05,0.000517853,0.00388285,0.0149136,0.0354965,0.07488,0.124914,0.172934,0.20919,0.231802,0.243227,0.248314,0.2496,0.250057
66,0.250823,0.250057,0.249752,0.249069,0.243371,0.225858,0.186986,0.133288,0.0743972,0.031546,0.00934348,0.00187991,0.000195888,7.06E-06,2.09E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.09E-07,5.25E-06,7.10E-05,0.000450141,0.0033032,0.0137757,0.0342986,0.0733119,0.121595,0.169184,0.207442,0.231671,0.242291,0.246892,0.2496,0.249981
65,0.250516,0.249296,0.249905,0.248691,0.242938,0.224804,0.182814,0.130174,0.0734697,0.0289016,0.00885767,0.0015959,0.000162127,4.20E-06,1.79E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.37E-07,3.10E-06,5.61E-05,0.000407607,0.00288033,0.0122286,0.0308487,0.0670366,0.11533,0.163315,0.202368,0.228059,0.242291,0.247339,0.24922,0.249524
64,0.250057,0.250286,0.249981,0.247938,0.241363,0.221642,0.180796,0.125181,0.0677014,0.0271578,0.00753872,0.00131476,0.000145342,5.89E-06,1.61E-07,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.56E-08,2.98E-06,4.01E-05,0.000311475,0.00241188,0.0109339,0.0280861,0.0639441,0.108761,0.159127,0.20287,0.227426,0.239739,0.247788,0.250134,0.248842
