96,0.250669,0.250823,0.250134,0.250516,0.250134,0.249828,0.249981,0.248314,0.243661,0.234054,0.215066,0.189671,0.153435,0.115655,0.0779807,0.0460891,0.0229677,0.00916915,0.00272698,0.000819219,0.000164988,1.95E-05,1.53E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,3.40E-07,2.65E-06,1.14E-05,6.71E-05,0.000313764,0.00131113,0.00412299,0.0118877,0.0297529,0.0570544,0.0913456,0.134381,0.175115,0.207652,0.230692,0.241934,0.248088,0.2496
95,0.250516,0.25021,0.249676,0.249828,0.249372,0.2496,0.249448,0.24854,0.243951,0.231999,0.212445,0.18471,0.151337,0.111606,0.0733054,0.0434975,0.0215343,0.00861124,0.00248875,0.000707065,0.000140192,1.70E-05,7.87E-07,2.38E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.32E-07,1.76E-06,9.54E-06,5.86E-05,0.000261501,0.00116579,0.00376211,0.0109491,0.02757,0.0538975,0.0888682,0.132148,0.171163,0.205981,0.229336,0.242077,0.247115,0.249752
94,0.250977,0.250057,0.249828,0.24922,0.2496,0.248766,0.249069,0.247713,0.242363,0.230822,0.211131,0.181678,0.146571,0.107209,0.0683739,0.0401385,0.0200207,0.0076482,0.0022219,0.000603685,0.000122835,1.07E-05,9.30E-07,4.77E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,2.03E-07,1.22E-06,7.06E-06,4.14E-05,0.000221447,0.000979629,0.0033587,0.00973201,0.0264348,0.0514242,0.0858867,0.128722,0.168592,0.205156,0.227048,0.242077,0.247115,0.24922
93,0.251825,0.250439,0.249905,0.250057,0.250746,0.249676,0.248766,0.247863,0.242435,0.229657,0.207863,0.177275,0.140392,0.103537,0.0660848,0.0389551,0.0179289,0.00683013,0.00192531,0.000509842,0.000104143,1.01E-05,5.96E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.49E-07,1.07E-06,6.10E-06,3.55E-05,0.000175669,0.000796139,0.0030333,0.00895933,0.0247414,0.0484755,0.0822725,0.125604,0.1664,0.199558,0.223944,0.241079,0.248013,0.248615
92,0.25113,0.250134,0.250134,0.249981,0.250134,0.250286,0.249372,0.246669,0.240231,0.227679,0.206292,0.174891,0.135515,0.0976968,0.0618208,0.0358711,0.0169657,0.00605154,0.00178569,0.00043183,8.47E-05,9.92E-06,5.30E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.58E-08,8.34E-07,3.05E-06,3.22E-05,0.000147822,0.000671588,0.00271572,0.00837644,0.0226633,0.0455028,0.0789578,0.122559,0.162473,0.199413,0.222787,0.239389,0.247489,0.249524
91,0.25113,0.249752,0.248615,0.250439,0.250057,0.249296,0.249372,0.24652,0.239458,0.224928,0.201176,0.172424,0.131935,0.0954764,0.0569909,0.0333736,0.0150357,0.00548257,0.00146906,0.00036202,6.94E-05,5.34E-06,3.87E-07,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-08,5.01E-07,2.93E-06,2.04E-05,0.000133326,0.000602159,0.00242943,0.00748379,0.0209366,0.0430902,0.0752722,0.118654,0.158512,0.195931,0.223516,0.239249,0.246743,0.248766
90,0.251593,0.251362,0.249752,0.249981,0.249905,0.249905,0.249448,0.246595,0.239109,0.224128,0.198928,0.170985,0.127858,0.0925008,0.0544926,0.0318428,0.0144871,0.00486477,0.0012808,0.000307469,5.57E-05,5.01E-06,2.15E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,3.46E-07,2.31E-06,1.74E-05,0.000110056,0.000498398,0.00206817,0.00669776,0.0190234,0.0412066,0.0725523,0.114636,0.155355,0.192977,0.220034,0.237514,0.246224,0.247339
89,0.25198,0.250439,0.250516,0.250286,0.249981,0.2496,0.248389,0.246002,0.237583,0.220984,0.195604,0.163087,0.123112,0.0870642,0.0522841,0.0281199,0.0132123,0.00424277,0.00113775,0.000257115,4.37E-05,4.17E-06,1.61E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,2.50E-07,1.74E-06,1.07E-05,8.83E-05,0.000464637,0.00181964,0.00604734,0.0176094,0.0394808,0.0693287,0.110254,0.150891,0.190464,0.215349,0.236965,0.245855,0.248766
88,0.252291,0.251439,0.250593,0.25021,0.250439,0.249752,0.248615,0.24468,0.235737,0.221282,0.190642,0.159499,0.121307,0.0814788,0.0479085,0.0268507,0.0117506,0.00379911,0.000980011,0.000189403,3.11E-05,3.34E-06,1.01E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.79E-07,1.07E-06,1.07E-05,7.06E-05,0.000357252,0.00153162,0.00524376,0.0162634,0.0364521,0.0656821,0.108617,0.146388,0.188796,0.214559,0.23567,0.245339,0.248239
87,0.252602,0.250134,0.250363,0.250669,0.249448,0.250363,0.248013,0.244024,0.235737,0.217176,0.18932,0.153751,0.113179,0.0775599,0.0450524,0.0249798,0.0102098,0.0034905,0.000785077,0.000164034,2.56E-05,2.29E-06,6.56E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,1.37E-07,8.82E-07,6.29E-06,5.53E-05,0.000316815,0.00136339,0.00495174,0.0148927,0.0341257,0.065051,0.103773,0.143566,0.184046,0.212225,0.23459,0.24556,0.24854
86,0.252058,0.250593,0.249828,0.2509,0.249828,0.249752,0.247713,0.243878,0.23332,0.216202,0.18388,0.14976,0.111393,0.0712461,0.0419515,0.023463,0.00958171,0.0029036,0.000700961,0.000136568,2.14E-05,1.60E-06,5.96E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,5.96E-07,4.20E-06,3.91E-05,0.00026894,0.00121786,0.00427806,0.014511,0.0318787,0.0606671,0.0991392,0.140972,0.180597,0.209297,0.233254,0.244461,0.248918
85,0.251671,0.250669,0.250134,0.249828,0.249752,0.249752,0.246669,0.240867,0.231148,0.211076,0.178472,0.141118,0.104448,0.069194,0.0396125,0.0205743,0.00823396,0.00264935,0.000578317,0.000114252,1.79E-05,1.22E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.77E-08,4.71E-07,4.46E-06,3.74E-05,0.000210002,0.00098249,0.00384737,0.0129275,0.029975,0.0587021,0.0968536,0.136645,0.177968,0.207284,0.231409,0.243588,0.247938
84,0.25268,0.25021,0.249752,0.249981,0.249905,0.249069,0.247041,0.241079,0.229529,0.207863,0.175115,0.136942,0.0996094,0.0661275,0.0365709,0.0197843,0.00771305,0.00229095,0.000474937,9.44E-05,1.62E-05,7.63E-07,3.58E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,2.86E-07,2.72E-06,2.23E-05,0.000182727,0.000900855,0.00350443,0.011347,0.0282225,0.0550825,0.0929416,0.134624,0.175565,0.206344,0.229207,0.242507,0.248239
83,0.254327,0.250286,0.250286,0.249905,0.25021,0.249372,0.24719,0.240937,0.229851,0.206189,0.174518,0.132942,0.0956883,0.0634537,0.0348487,0.0181052,0.00698596,0.00197471,0.000412184,8.13E-05,1.14E-05,9.06E-07,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,2.09E-07,2.55E-06,1.87E-05,0.000134852,0.000750553,0.00312123,0.0107406,0.0259862,0.0536188,0.0909097,0.131681,0.172243,0.203071,0.228951,0.241506,0.24719
82,0.254643,0.251362,0.250134,0.24922,0.250134,0.24854,0.247115,0.239249,0.22711,0.203829,0.168349,0.129762,0.09291,0.0597032,0.0318453,0.0156555,0.00639067,0.00178473,0.00035687,6.52E-05,8.96E-06,4.77E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.31E-07,2.00E-06,1.54E-05,0.00012665,0.000697147,0.00265488,0.0101362,0.024553,0.0499626,0.0857249,0.128018,0.170097,0.200388,0.225796,0.24172,0.247563
81,0.25496,0.251516,0.2509,0.249524,0.249448,0.247713,0.246446,0.237514,0.225485,0.200046,0.165426,0.128038,0.088208,0.0550566,0.0298505,0.0144299,0.00576104,0.00158942,0.000302319,4.79E-05,7.44E-06,3.99E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,1.53E-06,1.60E-05,0.000107767,0.000575456,0.00241436,0.00917887,0.0235135,0.0483239,0.0831325,0.126535,0.167011,0.197776,0.224866,0.239949,0.247414
80,0.254881,0.25021,0.25021,0.250286,0.250363,0.249296,0.24652,0.236759,0.224005,0.196825,0.161067,0.119555,0.0848284,0.0536539,0.0272681,0.0131725,0.00527943,0.0013962,0.0002533,4.90E-05,4.58E-06,2.92E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.56E-08,1.03E-06,1.13E-05,7.80E-05,0.000510033,0.00210269,0.00853437,0.0212837,0.0448919,0.0817226,0.122376,0.16228,0.195744,0.222908,0.240231,0.247638
79,0.255996,0.251825,0.250134,0.248918,0.250286,0.248615,0.245119,0.237239,0.220984,0.192659,0.15787,0.118861,0.0808834,0.0497351,0.0243581,0.011965,0.00464141,0.00113851,0.000250057,4.83E-05,4.05E-06,2.32E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,8.94E-08,7.87E-07,1.05E-05,6.22E-05,0.000429923,0.00190547,0.0074876,0.0196001,0.0423484,0.0757735,0.118175,0.160972,0.191265,0.221103,0.23883,0.246446
78,0.255199,0.251903,0.249828,0.250363,0.249296,0.247489,0.244826,0.23567,0.218742,0.189802,0.151281,0.115346,0.0750997,0.0449239,0.0234536,0.0112781,0.00421473,0.00102865,0.000187495,3.30E-05,3.50E-06,1.67E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,4.29E-07,4.96E-06,5.17E-05,0.000371557,0.00166915,0.00722038,0.0179544,0.0392218,0.0730179,0.113382,0.154739,0.188666,0.221882,0.238067,0.246669
77,0.255597,0.251825,0.2496,0.250363,0.248766,0.248163,0.244169,0.233387,0.215803,0.187715,0.14522,0.109007,0.0711594,0.0427752,0.0213898,0.00969596,0.00346704,0.000890936,0.000156214,2.33E-05,2.22E-06,1.07E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.77E-08,4.35E-07,4.51E-06,4.16E-05,0.000287633,0.00144541,0.00638895,0.0163527,0.0366199,0.0691881,0.111378,0.152464,0.18542,0.21921,0.236281,0.245339
76,0.257606,0.251825,0.250134,0.250363,0.2496,0.248163,0.243444,0.231083,0.213943,0.183469,0.140128,0.104608,0.0670092,0.0404977,0.018884,0.00863947,0.00308614,0.000737964,0.000131037,1.75E-05,2.19E-06,1.19E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,2.38E-07,3.77E-06,3.64E-05,0.0002533,0.00128023,0.00570649,0.015365,0.0344645,0.0665519,0.106512,0.146966,0.183304,0.215179,0.236623,0.245928
75,0.257849,0.252368,0.250134,0.250134,0.249069,0.247713,0.241435,0.228823,0.212997,0.178901,0.137586,0.100724,0.0621585,0.0364878,0.0179371,0.0077388,0.00267777,0.000659953,0.000105097,1.66E-05,1.74E-06,8.94E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,1.85E-07,3.12E-06,2.54E-05,0.000210002,0.00114195,0.00517929,0.0143561,0.0325346,0.0627489,0.102016,0.143919,0.179765,0.21372,0.233453,0.244096
74,0.259401,0.25198,0.250669,0.249905,0.249752,0.247265,0.24172,0.228759,0.209136,0.17363,0.135605,0.0960811,0.0592241,0.0347481,0.0162838,0.00706435,0.00249542,0.00053254,8.32E-05,1.41E-05,1.22E-06,8.34E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-07,2.22E-06,2.57E-05,0.000169757,0.000950637,0.00475662,0.0136622,0.0296388,0.06139,0.100674,0.141459,0.177083,0.210968,0.233453,0.244461
73,0.26039,0.251053,0.250669,0.249981,0.249676,0.246372,0.241577,0.226671,0.207022,0.172897,0.131935,0.0942678,0.0572098,0.0325617,0.015241,0.0065156,0.0022303,0.000485046,7.21E-05,1.11E-05,8.11E-07,3.58E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,1.25E-07,1.86E-06,1.89E-05,0.000138666,0.000833906,0.00416648,0.0126015,0.0289445,0.0572939,0.0965681,0.138587,0.175415,0.211403,0.231474,0.244315
72,0.259565,0.252836,0.2509,0.250439,0.2496,0.247489,0.24002,0.226295,0.204388,0.169569,0.129128,0.0911626,0.0547585,0.0299334,0.013543,0.00604105,0.0019419,0.00042134,6.33E-05,7.25E-06,7.87E-07,2.38E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,8.94E-08,1.81E-06,1.34E-05,0.000129702,0.000729572,0.00374704,0.0116241,0.0275394,0.0550751,0.0927207,0.134624,0.170842,0.209672,0.230692,0.243371
71,0.26006,0.253933,0.251053,0.250439,0.24922,0.246002,0.237928,0.223761,0.199413,0.164363,0.121921,0.0865126,0.0499413,0.0270779,0.0120636,0.00529889,0.0017092,0.000344282,5.02E-05,4.20E-06,3.81E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-08,7.87E-07,1.03E-05,8.41E-05,0.000626574,0.00322843,0.0103231,0.0256662,0.0525154,0.0894993,0.127719,0.166231,0.205002,0.230368,0.242507
70,0.261889,0.254643,0.250746,0.250134,0.24922,0.245855,0.238136,0.219916,0.195697,0.16006,0.120913,0.0789122,0.0459675,0.0246469,0.0113178,0.00461585,0.00145228,0.000288396,4.31E-05,4.55E-06,3.76E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,7.63E-07,9.73E-06,6.90E-05,0.000514992,0.00285782,0.00930667,0.0248857,0.0506609,0.0866865,0.12545,0.166029,0.203525,0.228059,0.241079
69,0.262813,0.254327,0.250669,0.249828,0.248918,0.246446,0.236896,0.217291,0.193891,0.152891,0.111667,0.0754247,0.0431606,0.022592,0.0100093,0.00396506,0.00120832,0.000242046,3.05E-05,3.15E-06,2.38E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,7.15E-07,7.06E-06,7.00E-05,0.00045491,0.00254826,0.00846742,0.0230809,0.048487,0.0807957,0.121379,0.161735,0.20088,0.22499,0.241577
68,0.265367,0.255836,0.251285,0.250439,0.248691,0.245413,0.235602,0.215746,0.190597,0.151786,0.108718,0.0702864,0.0413585,0.0202054,0.00899825,0.00343233,0.001112,0.000200275,2.50E-05,2.48E-06,1.79E-07,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.81E-07,5.34E-06,5.04E-05,0.000376898,0.00230907,0.00763333,0.020622,0.0448944,0.0779436,0.11792,0.158757,0.199025,0.224435,0.240161
67,0.266749,0.256718,0.250593,0.250439,0.248314,0.244972,0.234321,0.212445,0.186561,0.147575,0.103852,0.0668016,0.0382173,0.0189644,0.00783303,0.00299191,0.000903716,0.00016041,1.77E-05,2.19E-06,1.01E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-07,3.93E-06,4.71E-05,0.000328832,0.00201362,0.00701133,0.019602,0.0428065,0.074648,0.115151,0.155149,0.195231,0.222062,0.238552
66,0.266923,0.256316,0.252213,0.250286,0.248163,0.244169,0.231933,0.210751,0.182001,0.14324,0.10017,0.0638096,0.0353281,0.0180049,0.00688239,0.00252937,0.000759136,0.000125124,1.70E-05,1.81E-06,1.07E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.79E-07,3.15E-06,3.72E-05,0.000294499,0.00172255,0.00644198,0.0178819,0.0396643,0.0714823,0.112248,0.151169,0.193114,0.220627,0.237583
65,0.268146,0.257606,0.252058,0.250439,0.248013,0.243516,0.231736,0.208127,0.17945,0.138916,0.0973485,0.0604611,0.0329481,0.015935,0.00623236,0.00226768,0.000658999,0.000115396,1.37E-05,1.36E-06,8.34E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.25E-07,1.96E-06,3.32E-05,0.000259594,0.00152667,0.00540265,0.0166275,0.0387616,0.0695582,0.10783,0.150863,0.188492,0.217985,0.236213
64,0.271254,0.258174,0.252758,0.249676,0.247788,0.242077,0.229786,0.204899,0.176131,0.133898,0.0902189,0.0566481,0.0305827,0.0146072,0.00565366,0.00204471,0.000587472,0.000103952,1.37E-05,9.06E-07,3.58E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,9.54E-08,1.50E-06,2.17E-05,0.000222972,0.00136625,0.00518463,0.0156342,0.0368389,0.0663041,0.103524,0.146049,0.186348,0.216144,0.237033
63,0.270448,0.258174,0.252446,0.250439,0.247788,0.240867,0.227995,0.202669,0.172207,0.131618,0.0859137,0.0540112,0.028039,0.0131049,0.00504215,0.00179751,0.000521668,7.67E-05,1.05E-05,4.29E-07,5.36E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-07,1.12E-06,1.68E-05,0.00020428,0.00115415,0.00476806,0.0143195,0.0340477,0.0634537,0.101097,0.142097,0.184211,0.214784,0.235873
